date,vol,naive_vol,l_shrinkage
2005-08-12,0.067895,0.070060,0.0
2005-08-15,0.073010,0.075099,0.0
2005-08-16,0.064478,0.066137,0.0
2005-08-17,0.064350,0.065902,0.0
2005-08-18,0.065225,0.066421,0.0
2005-08-19,0.067108,0.068381,0.0
2005-08-22,0.070068,0.072342,0.0
2005-08-23,0.072097,0.075005,0.0
2005-08-24,0.071384,0.074096,0.0
2005-08-25,0.070764,0.073376,0.0
2005-08-26,0.069537,0.072088,0.0
2005-08-29,0.068325,0.070707,0.0
2005-08-30,0.070173,0.072528,0.0
2005-08-31,0.070359,0.072131,0.0
2005-09-01,0.070263,0.072329,0.0
2005-09-02,0.070301,0.072614,0.0
2005-09-06,0.065952,0.068043,0.0
2005-09-07,0.076916,0.078167,0.0
2005-09-08,0.076848,0.077791,0.0
2005-09-09,0.073305,0.074129,0.0
2005-09-12,0.074733,0.075074,0.0
2005-09-13,0.073336,0.073812,0.0
2005-09-14,0.073098,0.073613,0.0
2005-09-15,0.071564,0.072127,0.0
2005-09-16,0.070809,0.071165,0.04
2005-09-19,0.072690,0.073285,0.0
2005-09-20,0.084803,0.089612,0.37
2005-09-21,0.084920,0.091749,0.47
2005-09-22,0.093080,0.097098,0.4
2005-09-23,0.093973,0.099663,0.42
2005-09-26,0.107664,0.112137,0.42
2005-09-27,0.107287,0.112614,0.44
2005-09-28,0.105926,0.111604,0.45
2005-09-29,0.105432,0.112610,0.49
2005-09-30,0.113734,0.118031,0.4
2005-10-03,0.114655,0.118291,0.33
2005-10-04,0.115962,0.120905,0.34
2005-10-05,0.110021,0.115076,0.38
2005-10-06,0.106040,0.112317,0.39
2005-10-07,0.105931,0.112677,0.38
2005-10-10,0.105086,0.112653,0.4
2005-10-11,0.102287,0.109462,0.39
2005-10-12,0.103368,0.110786,0.44
2005-10-13,0.105995,0.114677,0.45
2005-10-14,0.105407,0.114396,0.44
2005-10-17,0.104890,0.113090,0.43
2005-10-18,0.089286,0.089997,0.17
2005-10-19,0.081448,0.082996,0.0
2005-10-20,0.074317,0.075125,0.0
2005-10-21,0.074096,0.074958,0.0
2005-10-24,0.063738,0.063893,0.09
2005-10-25,0.064868,0.064914,0.13
2005-10-26,0.059385,0.059410,0.11
2005-10-27,0.054641,0.054809,0.15
2005-10-28,0.057236,0.057304,0.14
2005-10-31,0.057412,0.057599,0.15
2005-11-01,0.061373,0.061562,0.0
2005-11-02,0.062926,0.063395,0.0
2005-11-03,0.065296,0.065315,0.14
2005-11-04,0.065881,0.066879,0.25
2005-11-07,0.063305,0.066799,0.49
2005-11-08,0.065439,0.065741,0.19
2005-11-09,0.065567,0.066026,0.2
2005-11-10,0.060650,0.060702,0.13
2005-11-11,0.060570,0.060475,0.14
2005-11-14,0.058687,0.058913,0.19
2005-11-15,0.058600,0.058662,0.04
2005-11-16,0.059180,0.059425,0.0
2005-11-17,0.053330,0.053393,0.15
2005-11-18,0.054827,0.054845,0.13
2005-11-21,0.056897,0.057400,0.22
2005-11-22,0.055905,0.056468,0.26
2005-11-23,0.056178,0.056500,0.23
2005-11-25,0.056013,0.056519,0.23
2005-11-28,0.059129,0.059818,0.27
2005-11-29,0.059619,0.060637,0.28
2005-11-30,0.056375,0.058410,0.33
2005-12-01,0.050177,0.055331,0.47
2005-12-02,0.059550,0.062832,0.44
2005-12-05,0.060620,0.062060,0.27
2005-12-06,0.060354,0.061913,0.29
2005-12-07,0.065581,0.067858,0.31
2005-12-08,0.067030,0.069370,0.31
2005-12-09,0.066298,0.068738,0.38
2005-12-12,0.066002,0.067535,0.28
2005-12-13,0.066019,0.070035,0.45
2005-12-14,0.065791,0.069500,0.48
2005-12-15,0.066397,0.069757,0.45
2005-12-16,0.066328,0.069017,0.44
2005-12-19,0.065006,0.069452,0.48
2005-12-20,0.079583,0.082929,0.5
2005-12-21,0.078927,0.082203,0.49
2005-12-22,0.079666,0.082493,0.44
2005-12-23,0.083424,0.084397,0.18
2005-12-27,0.080836,0.081308,0.15
2005-12-28,0.080937,0.081523,0.17
2005-12-29,0.080033,0.080174,0.14
2005-12-30,0.078027,0.078697,0.2
2006-01-03,0.071114,0.073284,0.43
2006-01-04,0.073197,0.073584,0.0
2006-01-05,0.073196,0.075702,0.49
2006-01-06,0.067208,0.067503,0.15
2006-01-09,0.065573,0.066552,0.51
2006-01-10,0.072273,0.073061,0.2
2006-01-11,0.071379,0.072960,0.39
2006-01-12,0.071572,0.072052,0.18
2006-01-13,0.071471,0.072025,0.19
2006-01-17,0.077055,0.079728,0.42
2006-01-18,0.078299,0.081383,0.43
2006-01-19,0.082829,0.087347,0.46
2006-01-20,0.067844,0.072578,0.41
2006-01-23,0.068983,0.073072,0.4
2006-01-24,0.068603,0.071705,0.37
2006-01-25,0.065792,0.068630,0.35
2006-01-26,0.065159,0.068908,0.38
2006-01-27,0.064436,0.068595,0.39
2006-01-30,0.077904,0.079265,0.33
2006-01-31,0.076916,0.077714,0.24
2006-02-01,0.076761,0.077266,0.22
2006-02-02,0.079739,0.080040,0.25
2006-02-03,0.080259,0.080357,0.15
2006-02-06,0.080335,0.080362,0.15
2006-02-07,0.080016,0.080145,0.19
2006-02-08,0.075015,0.075250,0.07
2006-02-09,0.077572,0.077962,0.0
2006-02-10,0.077364,0.077860,0.0
2006-02-13,0.076117,0.077527,0.0
2006-02-14,0.071642,0.073116,0.0
2006-02-15,0.071080,0.072636,0.0
2006-02-16,0.065853,0.068161,0.0
2006-02-17,0.067497,0.069396,0.0
2006-02-21,0.068982,0.070343,0.0
2006-02-22,0.072052,0.073647,0.0
2006-02-23,0.072133,0.074114,0.0
2006-02-24,0.068499,0.071193,0.0
2006-02-27,0.071723,0.073630,0.0
2006-02-28,0.066289,0.066432,0.13
2006-03-01,0.064876,0.068312,0.51
2006-03-02,0.067621,0.071775,0.53
2006-03-03,0.068131,0.072324,0.5
2006-03-06,0.066588,0.073169,0.56
2006-03-07,0.066936,0.073301,0.57
2006-03-08,0.064439,0.070748,0.55
2006-03-09,0.065293,0.070864,0.54
2006-03-10,0.069094,0.073830,0.53
2006-03-13,0.069560,0.074157,0.53
2006-03-14,0.070712,0.076980,0.61
2006-03-15,0.069975,0.077554,0.63
2006-03-16,0.068177,0.076195,0.62
2006-03-17,0.067674,0.074982,0.6
2006-03-20,0.074211,0.078758,0.46
2006-03-21,0.074941,0.079716,0.49
2006-03-22,0.071677,0.075961,0.46
2006-03-23,0.070666,0.075272,0.45
2006-03-24,0.069424,0.072879,0.44
2006-03-27,0.067137,0.069799,0.42
2006-03-28,0.064329,0.066225,0.35
2006-03-29,0.062473,0.064081,0.37
2006-03-30,0.060311,0.062542,0.35
2006-03-31,0.059209,0.061270,0.34
2006-04-03,0.057692,0.059246,0.27
2006-04-04,0.059441,0.060516,0.24
2006-04-05,0.059878,0.060942,0.24
2006-04-06,0.064474,0.065353,0.24
2006-04-07,0.057397,0.058404,0.24
2006-04-10,0.057230,0.057534,0.15
2006-04-11,0.048468,0.048611,0.14
2006-04-12,0.056541,0.057801,0.0
2006-04-13,0.058057,0.060133,0.0
2006-04-17,0.061417,0.063127,0.0
2006-04-18,0.058240,0.060033,0.0
2006-04-19,0.067738,0.069556,0.0
2006-04-20,0.062189,0.063487,0.0
2006-04-21,0.063850,0.065671,0.0
2006-04-24,0.062158,0.064380,0.0
2006-04-25,0.063193,0.065454,0.0
2006-04-26,0.065594,0.067200,0.0
2006-04-27,0.072902,0.074021,0.0
2006-04-28,0.072436,0.074106,0.0
2006-05-01,0.075324,0.077829,0.0
2006-05-02,0.079711,0.081010,0.0
2006-05-03,0.085384,0.085907,0.0
2006-05-04,0.084765,0.085260,0.01
2006-05-05,0.090881,0.091062,0.05
2006-05-08,0.089688,0.089784,0.06
2006-05-09,0.089902,0.089985,0.15
2006-05-10,0.089969,0.090008,0.13
2006-05-11,0.085269,0.085297,0.07
2006-05-12,0.088183,0.088413,0.15
2006-05-15,0.088756,0.089586,0.17
2006-05-16,0.088864,0.089563,0.16
2006-05-17,0.093945,0.094301,0.15
2006-05-18,0.093238,0.093488,0.15
2006-05-19,0.096027,0.096501,0.15
2006-05-22,0.096363,0.096712,0.17
2006-05-23,0.097869,0.097974,0.15
2006-05-24,0.097234,0.097423,0.0
2006-05-25,0.093459,0.093466,0.09
2006-05-26,0.093653,0.093795,0.15
2006-05-30,0.092853,0.093519,0.17
2006-05-31,0.087359,0.087728,0.15
2006-06-01,0.088195,0.088268,0.07
2006-06-02,0.087792,0.088502,0.06
2006-06-05,0.082005,0.082978,0.0
2006-06-06,0.080683,0.082683,0.0
2006-06-07,0.081941,0.083779,0.0
2006-06-08,0.082606,0.084009,0.0
2006-06-09,0.082944,0.084074,0.0
2006-06-12,0.079734,0.080615,0.01
2006-06-13,0.076648,0.077501,0.0
2006-06-14,0.081419,0.084118,0.0
2006-06-15,0.076661,0.079017,0.0
2006-06-16,0.076831,0.079476,0.0
2006-06-19,0.074254,0.076647,0.0
2006-06-20,0.077981,0.081510,0.0
2006-06-21,0.076615,0.080107,0.0
2006-06-22,0.076853,0.080578,0.0
2006-06-23,0.078968,0.082962,0.0
2006-06-26,0.081503,0.085563,0.0
2006-06-27,0.078362,0.082470,0.0
2006-06-28,0.082823,0.086240,0.0
2006-06-29,0.083753,0.085621,0.0
2006-06-30,0.085235,0.087555,0.0
2006-07-03,0.087334,0.088740,0.0
2006-07-05,0.086300,0.088697,0.0
2006-07-06,0.092908,0.093494,0.16
2006-07-07,0.093295,0.093915,0.15
2006-07-10,0.091579,0.091681,0.13
2006-07-11,0.091100,0.091770,0.15
2006-07-12,0.089654,0.090361,0.28
2006-07-13,0.085709,0.087803,0.27
2006-07-14,0.082949,0.084991,0.25
2006-07-17,0.083377,0.085303,0.26
2006-07-18,0.085753,0.087292,0.22
2006-07-19,0.082877,0.084477,0.24
2006-07-20,0.082152,0.084663,0.28
2006-07-21,0.080155,0.083298,0.31
2006-07-24,0.074782,0.079727,0.36
2006-07-25,0.070587,0.076374,0.59
2006-07-26,0.072245,0.075143,0.33
2006-07-27,0.068033,0.069430,0.28
2006-07-28,0.060481,0.060971,0.21
2006-07-31,0.062714,0.063397,0.22
2006-08-01,0.060619,0.060930,0.21
2006-08-02,0.057805,0.059014,0.27
2006-08-03,0.052075,0.052346,0.14
2006-08-04,0.053524,0.053817,0.15
2006-08-07,0.051010,0.051076,0.15
2006-08-08,0.052041,0.052171,0.15
2006-08-09,0.056117,0.056200,0.15
2006-08-10,0.056778,0.057123,0.15
2006-08-11,0.055320,0.055511,0.15
2006-08-14,0.054124,0.054159,0.11
2006-08-15,0.050490,0.050728,0.15
2006-08-16,0.049179,0.050510,0.25
2006-08-17,0.048066,0.049258,0.24
2006-08-18,0.050512,0.051675,0.23
2006-08-21,0.050744,0.052190,0.26
2006-08-22,0.053009,0.054158,0.23
2006-08-23,0.052761,0.054212,0.25
2006-08-24,0.052202,0.053633,0.24
2006-08-25,0.056208,0.057431,0.23
2006-08-28,0.055868,0.056966,0.23
2006-08-29,0.053823,0.054116,0.17
2006-08-30,0.052915,0.052987,0.15
2006-08-31,0.053538,0.053687,0.15
2006-09-01,0.054425,0.054812,0.17
2006-09-05,0.054093,0.054120,0.12
2006-09-06,0.060501,0.060501,0.1
2006-09-07,0.056495,0.056586,0.06
2006-09-08,0.052954,0.054099,0.0
2006-09-11,0.054225,0.054522,0.0
2006-09-12,0.051810,0.052278,0.0
2006-09-13,0.051626,0.052267,0.0
2006-09-14,0.051178,0.052321,0.0
2006-09-15,0.050709,0.051865,0.0
2006-09-18,0.052540,0.053476,0.0
2006-09-19,0.051717,0.052368,0.0
2006-09-20,0.052743,0.052736,0.1
2006-09-21,0.052486,0.052538,0.13
2006-09-22,0.054235,0.054385,0.06
2006-09-25,0.053312,0.054590,0.0
2006-09-26,0.051798,0.053081,0.0
2006-09-27,0.051074,0.052540,0.0
2006-09-28,0.050658,0.052027,0.0
2006-09-29,0.052845,0.054380,0.0
2006-10-02,0.050275,0.052208,0.0
2006-10-03,0.050669,0.051564,0.0
2006-10-04,0.044504,0.045182,0.0
2006-10-05,0.045722,0.046413,0.0
2006-10-06,0.045989,0.046785,0.0
2006-10-09,0.047725,0.049227,0.0
2006-10-10,0.046997,0.048162,0.0
2006-10-11,0.046853,0.047991,0.0
2006-10-12,0.053272,0.053940,0.0
2006-10-13,0.051816,0.051928,0.0
2006-10-16,0.049949,0.050182,0.15
2006-10-17,0.050067,0.050084,0.14
2006-10-18,0.047118,0.047456,0.0
2006-10-19,0.047323,0.048110,0.0
2006-10-20,0.046334,0.046951,0.0
2006-10-23,0.042629,0.042806,0.0
2006-10-24,0.042757,0.043968,0.0
2006-10-25,0.043179,0.044706,0.0
2006-10-26,0.044327,0.045720,0.0
2006-10-27,0.049954,0.051866,0.0
2006-10-30,0.051121,0.052573,0.0
2006-10-31,0.055886,0.056494,0.0
2006-11-01,0.054882,0.055430,0.0
2006-11-02,0.053993,0.054676,0.0
2006-11-03,0.060433,0.061338,0.0
2006-11-06,0.057894,0.058369,0.0
2006-11-07,0.059360,0.059336,0.0
2006-11-08,0.059542,0.059678,0.0
2006-11-09,0.055122,0.055578,0.0
2006-11-10,0.055781,0.056435,0.0
2006-11-13,0.055899,0.056706,0.0
2006-11-14,0.054888,0.055925,0.0
2006-11-15,0.054744,0.055906,0.0
2006-11-16,0.053881,0.055155,0.0
2006-11-17,0.054631,0.055982,0.0
2006-11-20,0.053016,0.054500,0.0
2006-11-21,0.055568,0.056803,0.0
2006-11-22,0.055304,0.056322,0.0
2006-11-24,0.054532,0.055508,0.0
2006-11-27,0.046378,0.046845,0.0
2006-11-28,0.044593,0.045182,0.0
2006-11-29,0.040506,0.041708,0.0
2006-11-30,0.045485,0.046095,0.0
2006-12-01,0.045530,0.046227,0.0
2006-12-04,0.033699,0.033699,0.09
2006-12-05,0.035417,0.035606,0.03
2006-12-06,0.035191,0.035254,0.0
2006-12-07,0.035014,0.035140,0.0
2006-12-08,0.035586,0.035660,0.07
2006-12-11,0.038397,0.038408,0.07
2006-12-12,0.038963,0.038966,0.13
2006-12-13,0.038797,0.038987,0.03
2006-12-14,0.038444,0.038443,0.08
2006-12-15,0.038936,0.038985,0.12
2006-12-18,0.038594,0.038778,0.17
2006-12-19,0.038498,0.038784,0.15
2006-12-20,0.038781,0.038912,0.15
2006-12-21,0.041097,0.041497,0.0
2006-12-22,0.042687,0.043841,0.0
2006-12-26,0.042334,0.043262,0.0
2006-12-27,0.042567,0.043342,0.0
2006-12-28,0.043615,0.044498,0.0
2006-12-29,0.041617,0.042423,0.0
2007-01-03,0.043602,0.044734,0.0
2007-01-04,0.043217,0.044227,0.0
2007-01-05,0.037647,0.038187,0.0
2007-01-08,0.037427,0.038117,0.0
2007-01-09,0.036768,0.037615,0.0
2007-01-10,0.036776,0.037573,0.0
2007-01-11,0.036316,0.037049,0.01
2007-01-12,0.034201,0.035782,0.0
2007-01-16,0.035443,0.037356,0.0
2007-01-17,0.035187,0.037353,0.0
2007-01-18,0.037523,0.040648,0.0
2007-01-19,0.037830,0.040641,0.0
2007-01-22,0.036562,0.039424,0.0
2007-01-23,0.039391,0.042176,0.0
2007-01-24,0.039278,0.041996,0.0
2007-01-25,0.039226,0.040727,0.0
2007-01-26,0.038516,0.040378,0.0
2007-01-29,0.084135,0.088907,0.0
2007-01-30,0.082886,0.088048,0.0
2007-01-31,0.082585,0.087962,0.0
2007-02-01,0.085039,0.090982,0.0
2007-02-02,0.084889,0.091025,0.0
2007-02-05,0.091286,0.096979,0.0
2007-02-06,0.090206,0.097086,0.0
2007-02-07,0.092170,0.099136,0.0
2007-02-08,0.093593,0.100571,0.0
2007-02-09,0.094916,0.101116,0.0
2007-02-12,0.096684,0.105037,0.0
2007-02-13,0.096241,0.104445,0.0
2007-02-14,0.097080,0.105173,0.0
2007-02-15,0.094715,0.102345,0.0
2007-02-16,0.097046,0.105310,0.0
2007-02-20,0.099668,0.107538,0.0
2007-02-21,0.084734,0.102575,0.0
2007-02-22,0.084986,0.102670,0.0
2007-02-23,0.084611,0.102670,0.0
2007-02-26,0.084031,0.103067,0.0
2007-02-27,0.072343,0.080660,0.0
2007-02-28,0.070847,0.078299,0.0
2007-03-01,0.069348,0.077079,0.0
2007-03-02,0.064752,0.071012,0.0
2007-03-05,0.064369,0.068704,0.0
2007-03-06,0.064688,0.066711,0.0
2007-03-07,0.064115,0.064537,0.0
2007-03-08,0.063629,0.063622,0.0
2007-03-09,0.063554,0.063107,0.0
2007-03-12,0.059943,0.061907,0.0
2007-03-13,0.044839,0.044609,0.11
2007-03-14,0.042075,0.043185,0.05
2007-03-15,0.044316,0.042467,0.15
2007-03-16,0.041395,0.041158,0.0
2007-03-19,0.037534,0.039109,0.0
2007-03-20,0.035126,0.036651,0.0
2007-03-21,0.034895,0.034006,0.14
2007-03-22,0.033177,0.034078,0.07
2007-03-23,0.034932,0.034146,0.0
2007-03-26,0.032524,0.033851,0.06
2007-03-27,0.025842,0.025764,0.1
2007-03-28,0.028732,0.028017,0.15
2007-03-29,0.029587,0.028790,0.16
2007-03-30,0.034087,0.032887,0.14
2007-04-02,0.053782,0.052695,0.15
2007-04-03,0.058789,0.058158,0.14
2007-04-04,0.060003,0.058679,0.78
2007-04-05,0.060044,0.058968,0.8
2007-04-09,0.059960,0.058812,0.75
2007-04-10,0.060938,0.060483,0.15
2007-04-11,0.058107,0.058027,0.76
2007-04-12,0.073373,0.072777,0.12
2007-04-13,0.075370,0.075249,0.71
2007-04-16,0.072128,0.071882,0.8
2007-04-17,0.070340,0.069950,0.11
2007-04-18,0.069600,0.067856,0.15
2007-04-19,0.068027,0.069022,0.07
2007-04-20,0.060937,0.063752,0.0
2007-04-23,0.060262,0.063486,0.0
2007-04-24,0.060336,0.062748,0.0
2007-04-25,0.062367,0.062844,0.0
2007-04-26,0.060307,0.064405,0.0
2007-04-27,0.060142,0.064457,0.0
2007-04-30,0.062731,0.065957,0.0
2007-05-01,0.037894,0.052994,0.0
2007-05-02,0.037257,0.053387,0.0
2007-05-03,0.037857,0.054855,0.0
2007-05-04,0.037656,0.054114,0.0
2007-05-07,0.040881,0.057256,0.0
2007-05-08,0.041918,0.058403,0.0
2007-05-09,0.043170,0.064859,0.0
2007-05-10,0.039604,0.057137,0.0
2007-05-11,0.039287,0.055586,0.0
2007-05-14,0.037453,0.057573,0.0
2007-05-15,0.037916,0.064205,0.0
2007-05-16,0.038012,0.061639,0.0
2007-05-17,0.037605,0.061130,0.0
2007-05-18,0.037850,0.060015,0.0
2007-05-21,0.038159,0.060442,0.0
2007-05-22,0.044461,0.065454,0.0
2007-05-23,0.046142,0.066615,0.0
2007-05-24,0.046080,0.069133,0.0
2007-05-25,0.045690,0.066894,0.0
2007-05-29,0.043151,0.065643,0.0
2007-05-30,0.046617,0.068928,0.0
2007-05-31,0.046295,0.067892,0.0
2007-06-01,0.050728,0.072185,0.0
2007-06-04,0.051182,0.075480,0.0
2007-06-05,0.048267,0.072095,0.0
2007-06-06,0.046517,0.071490,0.0
2007-06-07,0.047596,0.063591,0.0
2007-06-08,0.043782,0.058342,0.0
2007-06-11,0.046854,0.065906,0.0
2007-06-12,0.046363,0.063847,0.0
2007-06-13,0.047302,0.066016,0.0
2007-06-14,0.046965,0.064884,0.0
2007-06-15,0.047879,0.065175,0.0
2007-06-18,0.048402,0.066137,0.0
2007-06-19,0.048589,0.066476,0.0
2007-06-20,0.041956,0.061770,0.0
2007-06-21,0.042588,0.066242,0.0
2007-06-22,0.041425,0.061339,0.0
2007-06-25,0.043711,0.069418,0.0
2007-06-26,0.044965,0.070777,0.0
2007-06-27,0.044202,0.077032,0.0
2007-06-28,0.044679,0.078947,0.0
2007-06-29,0.043730,0.079297,0.0
2007-07-02,0.044982,0.078781,0.0
2007-07-03,0.051248,0.079874,0.0
2007-07-05,0.051682,0.078654,0.0
2007-07-06,0.050981,0.086404,0.0
2007-07-09,0.062952,0.104138,0.0
2007-07-10,0.061397,0.101407,0.0
2007-07-11,0.059282,0.097714,0.0
2007-07-12,0.070684,0.113630,0.0
2007-07-13,0.070037,0.116389,0.0
2007-07-16,0.069544,0.117142,0.0
2007-07-17,0.068871,0.116839,0.0
2007-07-18,0.068204,0.116318,0.0
2007-07-19,0.067325,0.116716,0.0
2007-07-20,0.069639,0.126408,0.0
2007-07-23,0.071062,0.128912,0.0
2007-07-24,0.070348,0.124040,0.0
2007-07-25,0.069164,0.121885,0.0
2007-07-26,0.074614,0.117264,0.0
2007-07-27,0.074609,0.114189,0.0
2007-07-30,0.074251,0.113518,0.0
2007-07-31,0.073928,0.116928,0.0
2007-08-01,0.070959,0.116158,0.0
2007-08-02,0.071914,0.116789,0.0
2007-08-03,0.069458,0.113600,0.0
2007-08-06,0.062217,0.101616,0.0
2007-08-07,0.062103,0.103021,0.0
2007-08-08,0.062134,0.103563,0.0
2007-08-09,0.049374,0.077232,0.0
2007-08-10,0.048100,0.075235,0.0
2007-08-13,0.047882,0.077775,0.0
2007-08-14,0.047854,0.074153,0.0
2007-08-15,0.045692,0.070601,0.0
2007-08-16,0.045296,0.068874,0.0
2007-08-17,0.045869,0.066841,0.0
2007-08-20,0.044435,0.068465,0.0
2007-08-21,0.040894,0.066109,0.0
2007-08-22,0.038567,0.065822,0.0
2007-08-23,0.019743,0.064702,0.0
2007-08-24,0.019162,0.064401,0.0
2007-08-27,0.018179,0.061548,0.0
2007-08-28,0.079182,0.081097,0.0
2007-08-29,0.073102,0.074958,0.0
2007-08-30,0.073255,0.074668,0.0
2007-08-31,0.071222,0.071874,0.0
2007-09-04,0.067969,0.068677,0.0
2007-09-05,0.066989,0.067332,0.0
2007-09-06,0.067194,0.067134,0.08
2007-09-07,0.064932,0.065024,0.12
2007-09-10,0.066176,0.066305,0.15
2007-09-11,0.062900,0.063617,0.0
2007-09-12,0.062483,0.063521,0.0
2007-09-13,0.064494,0.065536,0.0
2007-09-14,0.065039,0.066351,0.0
2007-09-17,0.066635,0.068315,0.0
2007-09-18,0.053597,0.054678,0.0
2007-09-19,0.051748,0.052376,0.0
2007-09-20,0.050457,0.050758,0.03
2007-09-21,0.065065,0.067228,0.0
2007-09-24,0.066042,0.067829,0.0
2007-09-25,0.070155,0.071517,0.0
2007-09-26,0.068830,0.069659,0.0
2007-09-27,0.073363,0.073886,0.0
2007-09-28,0.075156,0.075488,0.0
2007-10-01,0.073925,0.073997,0.15
2007-10-02,0.075060,0.075352,0.0
2007-10-03,0.076070,0.076605,0.0
2007-10-04,0.070262,0.081596,0.0
2007-10-05,0.067035,0.078944,0.0
2007-10-08,0.069035,0.080712,0.0
2007-10-09,0.065633,0.076421,0.0
2007-10-10,0.074241,0.085086,0.0
2007-10-11,0.089044,0.096891,0.0
2007-10-12,0.088237,0.095760,0.0
2007-10-15,0.088369,0.095454,0.0
2007-10-16,0.092756,0.102389,0.0
2007-10-17,0.094017,0.102795,0.0
2007-10-18,0.093791,0.102904,0.0
2007-10-19,0.088605,0.095907,0.0
2007-10-22,0.090428,0.098258,0.0
2007-10-23,0.090605,0.096331,0.0
2007-10-24,0.092886,0.098882,0.0
2007-10-25,0.093873,0.099173,0.0
2007-10-26,0.092963,0.097045,0.0
2007-10-29,0.097484,0.101955,0.0
2007-10-30,0.095008,0.107596,0.0
2007-10-31,0.092872,0.106208,0.0
2007-11-01,0.088341,0.098374,0.0
2007-11-02,0.087893,0.097363,0.0
2007-11-05,0.087683,0.097757,0.0
2007-11-06,0.087920,0.099050,0.0
2007-11-07,0.081710,0.092516,0.0
2007-11-08,0.076492,0.088349,0.0
2007-11-09,0.079609,0.089259,0.0
2007-11-12,0.084395,0.100503,0.0
2007-11-13,0.077174,0.091396,0.0
2007-11-14,0.072521,0.086418,0.0
2007-11-15,0.073896,0.086955,0.0
2007-11-16,0.076458,0.089187,0.0
2007-11-19,0.068939,0.081665,0.0
2007-11-20,0.071952,0.090435,0.0
2007-11-21,0.067285,0.086063,0.0
2007-11-23,0.064991,0.084203,0.0
2007-11-26,0.063119,0.081532,0.0
2007-11-27,0.053616,0.074916,0.0
2007-11-28,0.052259,0.069979,0.0
2007-11-29,0.049960,0.064351,0.0
2007-11-30,0.050637,0.065255,0.0
2007-12-03,0.051365,0.069401,0.0
2007-12-04,0.051103,0.069014,0.0
2007-12-05,0.049848,0.063826,0.0
2007-12-06,0.049361,0.066160,0.0
2007-12-07,0.050970,0.068554,0.0
2007-12-10,0.060287,0.080186,0.0
2007-12-11,0.061494,0.080834,0.0
2007-12-12,0.067379,0.090296,0.0
2007-12-13,0.068929,0.090512,0.0
2007-12-14,0.065998,0.093218,0.0
2007-12-17,0.063092,0.091125,0.0
2007-12-18,0.077523,0.098938,0.0
2007-12-19,0.080262,0.101714,0.0
2007-12-20,0.079972,0.100942,0.0
2007-12-21,0.080206,0.100655,0.0
2007-12-24,0.078613,0.100297,0.0
2007-12-26,0.078410,0.100710,0.0
2007-12-27,0.079006,0.102763,0.0
2007-12-28,0.079156,0.101949,0.0
2007-12-31,0.079285,0.102144,0.0
2008-01-02,0.079538,0.105408,0.0
2008-01-03,0.080365,0.114179,0.0
2008-01-04,0.079674,0.114501,0.0
2008-01-07,0.079817,0.112150,0.0
2008-01-08,0.079362,0.110159,0.0
2008-01-09,0.072208,0.100387,0.0
2008-01-10,0.071032,0.098017,0.0
2008-01-11,0.066199,0.097833,0.0
2008-01-14,0.061021,0.099564,0.0
2008-01-15,0.062965,0.099034,0.0
2008-01-16,0.062774,0.097587,0.0
2008-01-17,0.044906,0.090894,0.0
2008-01-18,0.038991,0.086722,0.0
2008-01-22,0.033145,0.081422,0.0
2008-01-23,0.034236,0.086199,0.0
2008-01-24,0.034346,0.088215,0.0
2008-01-25,0.034760,0.090005,0.0
2008-01-28,0.032948,0.091381,0.0
2008-01-29,0.140694,0.157165,0.56
2008-01-30,0.143736,0.161412,0.63
2008-01-31,0.153030,0.164792,0.65
2008-02-01,0.137876,0.147779,0.54
2008-02-04,0.134776,0.141811,0.48
2008-02-05,0.122111,0.133742,0.54
2008-02-06,0.133230,0.137509,0.45
2008-02-07,0.133138,0.139436,0.42
2008-02-08,0.133777,0.138935,0.45
2008-02-11,0.134572,0.141987,0.43
2008-02-12,0.130197,0.135833,0.4
2008-02-13,0.128390,0.134872,0.43
2008-02-14,0.131679,0.136410,0.34
2008-02-15,0.130946,0.131373,0.15
2008-02-19,0.167362,0.167431,0.09
2008-02-20,0.174284,0.175417,0.15
2008-02-21,0.169334,0.172708,0.36
2008-02-22,0.165990,0.168277,0.0
2008-02-25,0.158853,0.161652,0.0
2008-02-26,0.163801,0.166619,0.0
2008-02-27,0.161580,0.164987,0.0
2008-02-28,0.160829,0.163538,0.0
2008-02-29,0.146705,0.148320,0.03
2008-03-03,0.162897,0.163904,0.04
2008-03-04,0.164329,0.164329,0.1
2008-03-05,0.162166,0.162165,0.1
2008-03-06,0.154678,0.154780,0.14
2008-03-07,0.153790,0.154603,0.23
2008-03-10,0.155436,0.156410,0.16
2008-03-11,0.144876,0.149830,0.0
2008-03-12,0.142842,0.148142,0.0
2008-03-13,0.146825,0.152223,0.0
2008-03-14,0.142567,0.147472,0.0
2008-03-17,0.144872,0.148110,0.0
2008-03-18,0.116532,0.117826,0.0
2008-03-19,0.093844,0.097656,0.0
2008-03-20,0.096570,0.098182,0.01
2008-03-24,0.095166,0.097560,0.0
2008-03-25,0.096255,0.098605,0.0
2008-03-26,0.098543,0.099490,0.0
2008-03-27,0.097736,0.101307,0.0
2008-03-28,0.096132,0.100116,0.0
2008-03-31,0.095727,0.099497,0.0
2008-04-01,0.065946,0.068712,0.0
2008-04-02,0.060460,0.065066,0.0
2008-04-03,0.078469,0.088163,0.0
2008-04-04,0.079369,0.088325,0.0
